Transcript_1,XM_017027534.1,87.097,31,4,0,327,357,3878,3908,5.1,39.2
Transcript_1,XM_017027533.1,87.097,31,4,0,327,357,3134,3164,5.1,39.2
Transcript_1,XM_017027532.1,87.097,31,4,0,327,357,3159,3189,5.1,39.2
Transcript_1,XM_017027531.1,87.097,31,4,0,327,357,3264,3294,5.1,39.2
Transcript_1,XM_017027530.1,87.097,31,4,0,327,357,3169,3199,5.1,39.2
Transcript_1,XM_011527555.2,87.097,31,4,0,327,357,4599,4629,5.1,39.2
Transcript_1,XM_017027529.1,87.097,31,4,0,327,357,3666,3696,5.1,39.2
Transcript_1,XM_017027528.1,87.097,31,4,0,327,357,3460,3490,5.1,39.2
Transcript_1,XM_011527554.2,87.097,31,4,0,327,357,4510,4540,5.1,39.2
Transcript_1,XM_017027527.1,87.097,31,4,0,327,357,3577,3607,5.1,39.2
Transcript_1,XM_011542836.2,92.308,26,2,0,152,177,84,109,5.1,39.2
Transcript_1,XM_011542835.2,92.308,26,2,0,152,177,83,108,5.1,39.2
Transcript_1,XM_011542834.2,92.308,26,2,0,152,177,84,109,5.1,39.2
Transcript_1,NM_014717.2,87.097,31,4,0,327,357,2965,2995,5.1,39.2
Transcript_1,NM_001304442.1,92.308,26,2,0,152,177,71,96,5.1,39.2
Transcript_1,NM_001304441.1,92.308,26,2,0,152,177,71,96,5.1,39.2
Transcript_1,NM_002424.2,92.308,26,2,0,152,177,71,96,5.1,39.2
Transcript_1,NC_000006.12,90.580,138,13,0,214,351,52796318,52796181,1.28e-45,191
Transcript_1,NC_000006.12,89.855,138,14,0,214,351,52755079,52754942,1.56e-44,187
Transcript_1,NC_000006.12,88.406,138,16,0,214,351,52902482,52902345,8.09e-42,178
Transcript_1,NC_000006.12,88.321,137,16,0,215,351,52836371,52836235,2.82e-41,176
Transcript_1,NC_000006.12,87.500,136,17,0,214,349,52778358,52778223,4.19e-39,169
Transcript_1,NC_000006.12,86.957,138,18,0,214,351,52858417,52858280,4.19e-39,168
Transcript_1,NC_000006.12,86.957,138,18,0,214,351,52878902,52878765,4.19e-39,168
Transcript_1,NC_000006.12,86.765,136,18,0,214,349,52812423,52812288,5.10e-38,165
Transcript_1,NC_000006.12,86.232,138,18,1,214,351,52743729,52743593,2.17e-36,160
Transcript_1,NC_000006.12,81.481,135,25,0,491,625,52897958,52897824,1.05e-27,132
Transcript_1,NC_000006.12,83.065,124,21,0,623,746,52831972,52831849,3.68e-27,130
Transcript_1,NC_000006.12,80.741,135,26,0,491,625,52751710,52751576,1.28e-26,127
Transcript_1,NC_000006.12,80.000,135,27,0,491,625,52792989,52792855,5.45e-25,123
Transcript_1,NC_000006.12,80.000,135,27,0,491,625,52874202,52874068,5.45e-25,123
Transcript_1,NC_000006.12,81.452,124,23,0,623,746,52791982,52791859,1.90e-24,121
Transcript_1,NC_000006.12,78.472,144,31,0,351,494,52834282,52834139,1.90e-24,121
Transcript_1,NC_000006.12,79.259,135,28,0,491,625,52806755,52806621,6.65e-24,118
Transcript_1,NC_000006.12,80.147,136,25,2,491,625,52832992,52832858,2.32e-23,117
Transcript_1,NC_000006.12,80.159,126,25,0,620,745,52739716,52739591,8.10e-23,115
Transcript_1,NC_000006.12,79.839,124,25,0,623,746,52750701,52750578,9.86e-22,112
Transcript_1,NC_000006.12,79.839,124,25,0,623,746,52896930,52896807,9.86e-22,112
Transcript_1,NC_000006.12,78.195,133,29,0,493,625,52849050,52848918,3.44e-21,110
Transcript_1,NC_000006.12,87.356,87,11,0,79,165,52905834,52905748,1.20e-20,108
Transcript_1,NC_000006.12,86.207,87,12,0,79,165,52799267,52799181,1.46e-19,104
Transcript_1,NC_000006.12,78.226,124,27,0,623,746,52848034,52847911,5.11e-19,103
Transcript_1,NC_000006.12,77.600,125,28,0,227,351,52985574,52985450,1.78e-18,100
Transcript_1,NC_000006.12,77.869,122,27,0,624,745,52765397,52765276,6.22e-18,99.6
Transcript_1,NC_000006.12,82.979,94,16,0,72,165,52757954,52757861,6.22e-18,98.7
Transcript_1,NC_000006.12,82.979,94,16,0,72,165,52870336,52870243,6.22e-18,98.7
Transcript_1,NC_000006.12,76.984,126,29,0,620,745,52873141,52873016,2.17e-17,97.8
Transcript_1,NC_000006.12,76.471,136,30,2,491,625,52766419,52766285,7.58e-17,95.1
Transcript_1,NC_000006.12,83.908,87,14,0,79,165,52840813,52840727,7.58e-17,95.1
Transcript_1,NC_000006.12,76.230,122,29,0,624,745,52805736,52805615,3.22e-15,90.6
Transcript_1,NC_000006.12,73.510,151,39,1,352,501,52900074,52899924,3.22e-15,89.7
Transcript_1,NC_000006.12,72.917,144,39,0,351,494,52794266,52794123,1.37e-13,85.1
Transcript_1,NC_000006.12,75.652,115,28,0,227,341,52697108,52696994,4.78e-13,82.4
Transcript_1,NC_000006.12,74.138,116,30,0,226,341,52955663,52955548,7.10e-11,75.2
Transcript_1,NC_000006.12,80.519,77,15,0,79,155,52703825,52703749,8.65e-10,72.5
Transcript_1,NC_000006.12,70.833,144,42,0,351,494,52752995,52752852,8.65e-10,71.6
Transcript_1,NC_000006.12,69.504,141,43,0,351,491,52850370,52850230,1.56e-06,61.7
Transcript_1,NC_000006.12,76.623,77,18,0,85,161,52885220,52885144,5.46e-06,59.0
Transcript_1,NC_000006.12,76.623,77,18,0,623,699,52940018,52939942,5.46e-06,59.0
Transcript_1,NC_000006.12,80.769,52,10,0,164,215,52756311,52756260,0.003,50.0
Transcript_1,NC_000006.12,80.769,52,10,0,164,215,52797639,52797588,0.003,50.0
Transcript_1,NC_000006.12,77.273,66,14,1,101,165,52957544,52957479,0.010,49.1
Transcript_1,NC_000006.12,80.392,51,10,0,165,215,52879941,52879891,0.010,48.2
Transcript_1,NC_000006.12,80.000,50,10,0,166,215,52859969,52859920,0.034,46.4
Transcript_1,NC_000006.12,78.846,52,11,0,164,215,52903729,52903678,0.12,45.5
Transcript_1,NC_000006.12,68.613,137,39,3,355,490,52809612,52809479,0.12,44.6
Transcript_1,NC_000006.12,100.000,23,0,0,472,494,52952453,52952431,0.42,42.8
Transcript_1,NC_000006.12,76.923,52,12,0,164,215,52813462,52813411,1.5,41.0
Transcript_1,NC_000006.12,76.923,52,12,0,164,215,52837611,52837560,1.5,41.0
Transcript_1,NC_000006.12,87.097,31,4,0,816,846,69675304,69675274,5.1,39.2
Transcript_1,NC_000006.12,92.308,26,2,0,136,161,159491926,159491901,5.1,39.2
Transcript_1,NC_000002.12,65.823,632,186,10,79,700,196063963,196063352,3.92e-33,149
Transcript_1,NC_000002.12,84.091,44,5,2,565,606,133565759,133565716,1.5,41.9
Transcript_1,NC_000002.12,92.857,28,1,1,784,810,87491531,87491558,5.1,39.2
Transcript_1,NC_000002.12,92.857,28,1,1,784,810,111458700,111458673,5.1,39.2
Transcript_1,NC_000011.10,83.333,42,7,0,319,360,67585140,67585181,0.12,45.5
Transcript_1,NC_000011.10,88.235,34,2,1,709,742,112919204,112919235,1.5,41.9
Transcript_1,NC_000011.10,89.655,29,3,0,559,587,74974246,74974274,5.1,40.1
Transcript_1,NC_000011.10,92.308,26,2,0,152,177,102724884,102724859,5.1,39.2
Transcript_1,NC_000005.10,87.500,40,3,2,15,52,9068424,9068463,0.42,43.7
Transcript_1,NC_000001.11,93.333,30,1,1,13,42,35394515,35394543,0.42,42.8
Transcript_1,NC_000023.11,93.333,30,1,1,786,814,119184366,119184337,0.42,42.8
Transcript_1,NC_000023.11,79.545,44,5,1,800,843,133699842,133699881,5.1,39.2
Transcript_1,NC_000003.12,96.000,25,1,0,823,847,186633709,186633733,1.5,41.9
Transcript_1,NC_000012.12,83.721,43,3,2,7,46,120179089,120179048,1.5,41.9
Transcript_1,NC_000012.12,80.952,42,5,1,783,821,83764772,83764813,5.1,39.2
Transcript_1,NC_000013.11,84.211,38,2,1,802,839,103227121,103227088,1.5,41.9
Transcript_1,NC_000018.10,96.000,25,1,0,593,617,44524051,44524075,1.5,41.9
Transcript_1,NW_018654714.1,83.784,37,6,0,152,188,496332,496368,1.5,41.0
Transcript_1,NC_000004.12,100.000,22,0,0,590,611,17768565,17768586,1.5,41.0
Transcript_1,NC_000004.12,89.655,29,3,0,140,168,8653545,8653573,5.1,40.1
Transcript_1,NC_000004.12,85.714,35,2,1,781,815,123762702,123762671,5.1,40.1
Transcript_1,NC_000007.14,83.784,37,6,0,152,188,143952102,143952138,1.5,41.0
Transcript_1,NC_000007.14,92.308,26,2,0,781,806,11291816,11291841,5.1,39.2
Transcript_1,NC_000007.14,100.000,21,0,0,446,466,71623880,71623900,5.1,39.2
Transcript_1,NC_000007.14,92.308,26,2,0,155,180,75573760,75573785,5.1,39.2
Transcript_1,NC_000009.12,92.593,27,2,0,16,42,33322426,33322400,1.5,41.0
Transcript_1,NC_000009.12,92.593,27,2,0,768,794,98892856,98892830,1.5,41.0
Transcript_1,NC_000009.12,77.358,53,5,2,371,422,85623423,85623377,5.1,40.1
Transcript_1,NC_000008.11,79.167,48,8,1,204,251,79823622,79823577,5.1,40.1
Transcript_1,NC_000008.11,86.111,36,4,1,727,761,87034044,87034079,5.1,40.1
Transcript_1,NC_000020.11,84.444,45,4,3,530,574,59353179,59353220,5.1,40.1
Transcript_1,NC_000021.9,95.833,24,1,0,398,421,15426271,15426248,5.1,40.1
Transcript_1,NC_000021.9,100.000,21,0,0,531,551,42777276,42777256,5.1,39.2
Transcript_1,NC_000019.10,87.097,31,4,0,327,357,30548418,30548448,5.1,39.2
Transcript_2,NC_000006.12,92.593,27,2,0,1296,1322,150602546,150602572,1.5,41.0
Transcript_2,NC_000002.12,85.714,35,5,0,1647,1681,77736410,77736376,1.5,41.9
Transcript_2,NC_000002.12,83.333,42,6,1,1682,1723,97795289,97795329,1.5,41.9
Transcript_2,NC_000002.12,85.366,41,4,2,1709,1748,107160733,107160694,1.5,41.0
Transcript_2,NC_000011.10,83.721,43,5,1,1664,1704,90214375,90214417,0.12,44.6
Transcript_2,NC_000005.10,90.323,31,3,0,1449,1479,56899717,56899687,0.42,43.7
Transcript_2,NC_000005.10,86.486,37,4,1,1518,1554,29754004,29754039,1.5,41.9
Transcript_2,NC_000005.10,82.927,41,5,1,1122,1162,85829118,85829156,1.5,41.0
Transcript_2,NC_000001.11,85.000,40,6,0,1578,1617,49974818,49974857,0.034,46.4
Transcript_2,NC_000001.11,96.000,25,1,0,161,185,201111501,201111477,1.5,41.9
Transcript_2,NC_000001.11,88.235,34,3,1,1681,1714,102195930,102195962,1.5,41.0
Transcript_2,NC_000001.11,78.723,47,10,0,422,468,177191257,177191303,1.5,41.0
Transcript_2,NC_000001.11,84.615,39,5,1,1361,1398,248928052,248928090,1.5,41.0
Transcript_2,NC_000023.11,82.222,45,5,1,1276,1317,152378563,152378519,0.12,44.6
Transcript_2,NC_000023.11,85.714,35,5,0,42,76,34768766,34768732,1.5,41.9
Transcript_2,NC_000003.12,77.966,59,6,2,1699,1751,22690351,22690408,0.034,46.4
Transcript_2,NC_000003.12,90.625,32,3,0,1588,1619,67162709,67162740,0.12,45.5
Transcript_2,NC_000003.12,93.333,30,1,1,502,531,41047376,41047404,0.42,42.8
Transcript_2,NC_000003.12,92.593,27,2,0,755,781,15816557,15816531,1.5,41.0
Transcript_2,NC_000012.12,85.714,35,5,0,1359,1393,85220589,85220623,1.5,41.9
Transcript_2,NC_000012.12,84.615,39,5,1,1120,1158,69077484,69077447,1.5,41.0
Transcript_2,NC_000012.12,81.818,44,7,1,1156,1199,86585477,86585435,1.5,41.0
Transcript_2,NC_000018.10,88.235,34,2,1,366,399,3603451,3603420,1.5,41.9
Transcript_2,NC_000018.10,93.103,29,1,1,1288,1316,1213709,1213736,1.5,41.0
Transcript_2,NC_000018.10,88.235,34,3,1,1176,1208,31192104,31192137,1.5,41.0
Transcript_2,NC_000004.12,90.323,31,3,0,1590,1620,15044497,15044467,0.42,43.7
Transcript_2,NC_000004.12,90.323,31,1,1,790,818,3363262,3363232,1.5,41.0
Transcript_2,NC_000004.12,92.593,27,2,0,1299,1325,99780941,99780967,1.5,41.0
Transcript_2,NC_000004.12,78.723,47,10,0,1703,1749,133563579,133563625,1.5,41.0
Transcript_2,NC_000007.14,81.818,44,8,0,859,902,29962072,29962115,0.12,44.6
Transcript_2,NC_000007.14,86.842,38,3,1,1714,1751,153526001,153526036,0.12,44.6
Transcript_2,NC_000007.14,81.818,44,6,1,859,902,29962357,29962316,1.5,41.9
Transcript_2,NC_000007.14,88.235,34,3,1,1101,1133,29911940,29911907,1.5,41.0
Transcript_2,NC_000007.14,92.593,27,2,0,1494,1520,91068470,91068496,1.5,41.0
Transcript_2,NC_000009.12,82.927,41,7,0,1709,1749,118951126,118951086,0.42,43.7
Transcript_2,NC_000009.12,77.778,54,11,1,32,84,9525476,9525529,1.5,41.0
Transcript_2,NC_000009.12,76.923,52,12,0,1701,1752,29357477,29357426,1.5,41.0
Transcript_2,NC_000009.12,92.593,27,2,0,1706,1732,37901656,37901682,1.5,41.0
Transcript_2,NC_000008.11,65.849,530,155,14,176,689,86230192,86229673,1.78e-18,101
Transcript_2,NC_000008.11,67.273,275,89,1,122,396,85086577,85086850,1.13e-14,87.8
Transcript_2,NC_000008.11,79.412,68,14,0,657,724,85087093,85087160,1.56e-06,60.8
Transcript_2,NC_000008.11,81.132,53,8,2,1023,1074,84511615,84511666,0.12,44.6
Transcript_2,NC_000008.11,82.927,41,7,0,1135,1175,106547433,106547473,0.42,43.7
Transcript_2,NC_000008.11,82.500,40,7,0,36,75,28458846,28458807,1.5,41.9
Transcript_2,NC_000008.11,87.879,33,1,1,1689,1718,37320942,37320974,1.5,41.0
Transcript_2,NC_000020.11,85.000,40,5,1,1364,1403,13938043,13938005,0.42,42.8
Transcript_6,NC_000011.10,82.353,391,49,7,2618,2989,18728321,18727932,3.66e-103,381
Transcript_6,NC_000011.10,76.075,535,91,12,1863,2387,18729033,18728526,8.07e-99,368
Transcript_6,NC_000011.10,89.641,251,26,0,740,990,18742511,18742261,1.37e-89,336
Transcript_6,NC_000011.10,88.601,193,22,0,988,1180,18740794,18740602,1.56e-63,250
Transcript_6,NC_000011.10,86.154,195,27,0,361,555,18744200,18744006,1.46e-57,231
Transcript_6,NC_000011.10,90.123,162,16,0,1593,1754,18729819,18729658,7.57e-55,221
Transcript_6,NC_000011.10,93.525,139,9,0,1344,1482,18733373,18733235,1.37e-51,211
Transcript_6,NC_000011.10,94.915,118,6,0,1752,1869,18729569,18729452,1.56e-44,187
Transcript_6,NC_000011.10,85.714,119,16,1,1481,1598,18732704,18732586,8.64e-29,135
Transcript_6,NC_000011.10,94.118,85,5,0,1180,1264,18737964,18737880,1.05e-27,132
Transcript_6,NC_000011.10,92.405,79,6,0,1267,1345,18733633,18733555,2.32e-23,116
Transcript_6,NC_000011.10,93.243,74,5,0,283,356,18765885,18765812,9.86e-22,112
Transcript_6,NC_000011.10,81.818,99,18,0,663,761,18743076,18742978,6.22e-18,98.7
Transcript_6,NC_000011.10,78.704,108,23,0,552,659,18743433,18743326,9.24e-16,92.4
Transcript_6,NC_000011.10,84.783,46,4,2,2059,2104,119796989,119797031,0.034,46.4
Transcript_6,NC_000011.10,96.154,26,1,0,5,30,9580444,9580469,0.42,43.7
Transcript_6,NC_000011.10,96.154,26,1,0,5,30,35291250,35291275,0.42,43.7
Transcript_6,NC_000011.10,96.154,26,1,0,8,33,133378677,133378702,0.42,43.7
Transcript_6,NC_000011.10,100.000,23,0,0,8,30,37314439,37314461,0.42,42.8
Transcript_6,NC_000011.10,100.000,23,0,0,8,30,123352160,123352182,0.42,42.8
Transcript_6,NC_000011.10,96.000,25,1,0,5,29,17932193,17932169,1.5,41.9
Transcript_6,NC_000011.10,90.000,30,3,0,2,31,64016953,64016982,1.5,41.9
Transcript_6,NC_000011.10,96.000,25,1,0,6,30,86314652,86314628,1.5,41.9
Transcript_6,NC_000011.10,96.000,25,1,0,6,30,109550319,109550295,1.5,41.9
Transcript_6,NC_000011.10,92.593,27,2,0,2716,2742,1363243,1363269,1.5,41.0
Transcript_6,NC_000011.10,92.593,27,2,0,8,34,27906572,27906546,1.5,41.0
Transcript_6,NC_000011.10,100.000,22,0,0,9,30,34046391,34046412,1.5,41.0
Transcript_6,NC_000011.10,92.593,27,2,0,2201,2227,37545828,37545854,1.5,41.0
Transcript_6,NC_000011.10,87.500,32,4,0,660,691,45721838,45721807,1.5,41.0
Transcript_6,NC_000011.10,100.000,22,0,0,8,29,48959420,48959441,1.5,41.0
Transcript_6,NC_000011.10,100.000,22,0,0,8,29,49882392,49882413,1.5,41.0
Transcript_6,NC_000011.10,92.593,27,2,0,8,34,65840937,65840963,1.5,41.0
Transcript_6,NC_000011.10,87.500,32,4,0,2873,2904,95237724,95237693,1.5,41.0
Transcript_6,NC_000011.10,100.000,22,0,0,8,29,120419405,120419426,1.5,41.0
Transcript_6,NC_000001.11,72.109,147,38,1,1314,1460,43617746,43617889,5.83e-12,79.7
Transcript_6,NC_000001.11,74.380,121,31,0,1340,1460,202154328,202154208,5.83e-12,79.7
Transcript_6,NC_000001.11,85.714,56,8,0,1408,1463,29311479,29311534,3.68e-08,66.2
Transcript_6,NC_000001.11,79.688,64,13,0,1749,1812,202150430,202150367,1.91e-05,58.1
Transcript_6,NC_000001.11,70.635,126,23,6,1358,1476,43620097,43620215,0.034,47.3
Transcript_6,NC_000001.11,75.385,65,16,0,1866,1930,202148702,202148638,0.034,46.4
Transcript_6,NC_000001.11,100.000,25,0,0,6,30,246698156,246698180,0.034,46.4
Transcript_6,NC_000001.11,93.103,29,2,0,2159,2187,21341576,21341548,0.12,44.6
Transcript_6,NC_000001.11,86.111,36,5,0,715,750,2029590,2029555,0.42,43.7
Transcript_6,NC_000001.11,96.154,26,1,0,8,33,41638442,41638417,0.42,43.7
Transcript_6,NC_000001.11,96.154,26,1,0,8,33,144384435,144384460,0.42,43.7
Transcript_6,NC_000001.11,96.154,26,1,0,8,33,144582089,144582064,0.42,43.7
Transcript_6,NC_000001.11,96.154,26,1,0,8,33,145252983,145253008,0.42,43.7
Transcript_6,NC_000001.11,96.154,26,1,0,8,33,161579417,161579392,0.42,43.7
Transcript_6,NC_000001.11,96.154,26,1,0,8,33,229812196,229812171,0.42,43.7
Transcript_6,NC_000001.11,100.000,23,0,0,8,30,6123096,6123074,0.42,42.8
Transcript_6,NC_000001.11,100.000,23,0,0,8,30,27078256,27078278,0.42,42.8
Transcript_6,NC_000001.11,92.857,28,2,0,7,34,39375293,39375320,0.42,42.8
Transcript_6,NC_000001.11,100.000,23,0,0,8,30,43524090,43524068,0.42,42.8
Transcript_6,NC_000001.11,100.000,23,0,0,8,30,52625475,52625497,0.42,42.8
Transcript_6,NC_000001.11,85.000,40,5,1,7,45,61423842,61423881,0.42,42.8
Transcript_6,NC_000001.11,100.000,23,0,0,8,30,115601562,115601540,0.42,42.8
Transcript_6,NC_000001.11,100.000,23,0,0,8,30,179000660,179000682,0.42,42.8
Transcript_6,NC_000001.11,92.857,28,2,0,3,30,199973014,199972987,0.42,42.8
Transcript_6,NC_000001.11,100.000,23,0,0,8,30,200825494,200825516,0.42,42.8
Transcript_6,NC_000001.11,100.000,23,0,0,1321,1343,202155556,202155534,0.42,42.8
Transcript_6,NC_000001.11,100.000,23,0,0,8,30,202983980,202984002,0.42,42.8
Transcript_6,NC_000001.11,100.000,23,0,0,8,30,222021788,222021810,0.42,42.8
Transcript_6,NC_000001.11,100.000,23,0,0,8,30,222464484,222464462,0.42,42.8
Transcript_6,NC_000001.11,84.211,38,6,0,2399,2436,240713528,240713565,0.42,42.8
Transcript_6,NC_000001.11,96.000,25,1,0,6,30,1615046,1615022,1.5,41.9
Transcript_6,NC_000001.11,96.000,25,1,0,6,30,5096014,5095990,1.5,41.9
Transcript_6,NC_000001.11,96.000,25,1,0,6,30,8881424,8881400,1.5,41.9
Transcript_6,NC_000001.11,96.000,25,1,0,6,30,11356513,11356537,1.5,41.9
Transcript_6,NC_000001.11,96.000,25,1,0,2201,2225,16204963,16204939,1.5,41.9
Transcript_6,NC_000001.11,96.000,25,1,0,8,32,28247150,28247126,1.5,41.9
Transcript_6,NC_000001.11,90.000,30,3,0,2,31,34080983,34080954,1.5,41.9
Transcript_6,NC_000001.11,90.000,30,3,0,1,30,38177413,38177442,1.5,41.9
Transcript_6,NC_000001.11,86.486,37,4,1,264,299,61589117,61589081,1.5,41.9
Transcript_6,NC_000001.11,96.000,25,1,0,6,30,92801550,92801526,1.5,41.9
Transcript_6,NC_000001.11,96.000,25,1,0,8,32,109725144,109725120,1.5,41.9
Transcript_6,NC_000001.11,96.000,25,1,0,6,30,151648411,151648435,1.5,41.9
Transcript_6,NC_000001.11,96.000,25,1,0,8,32,167372934,167372958,1.5,41.9
Transcript_6,NC_000001.11,96.296,27,0,1,8,33,191439570,191439596,1.5,41.9
Transcript_6,NC_000001.11,96.000,25,1,0,9,33,196860591,196860615,1.5,41.9
Transcript_6,NC_000001.11,96.000,25,1,0,6,30,247967194,247967218,1.5,41.9
Transcript_6,NC_000001.11,92.593,27,2,0,8,34,33136365,33136391,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,8,34,35997304,35997278,1.5,41.0
Transcript_6,NC_000001.11,100.000,22,0,0,8,29,81653931,81653952,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,8,34,82386026,82386052,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,7,33,87419934,87419960,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,2201,2227,96529537,96529511,1.5,41.0
Transcript_6,NC_000001.11,100.000,22,0,0,2163,2184,100643929,100643950,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,5,31,162487981,162487955,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,8,34,181587908,181587882,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,7,33,200438923,200438897,1.5,41.0
Transcript_6,NC_000001.11,100.000,22,0,0,8,29,214767463,214767484,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,5,31,217053503,217053477,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,4,30,220778288,220778262,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,2,28,222496993,222497019,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,7,33,223179466,223179492,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,8,34,236632894,236632920,1.5,41.0
Transcript_6,NC_000001.11,92.593,27,2,0,8,34,238886180,238886206,1.5,41.0
Transcript_6,NC_000001.11,100.000,22,0,0,8,29,244944237,244944216,1.5,41.0
Transcript_6,NC_000012.12,74.615,130,33,0,1334,1463,70684275,70684146,3.93e-14,86.9
Transcript_6,NC_000012.12,75.000,88,22,0,1616,1703,70661075,70660988,1.56e-06,60.8
Transcript_6,NC_000012.12,75.342,73,17,1,1866,1938,70639280,70639209,0.010,48.2
Transcript_6,NC_000012.12,96.429,28,1,0,6,33,108967538,108967511,0.034,47.3
Transcript_6,NC_000012.12,96.296,27,1,0,8,34,19762614,19762588,0.12,45.5
Transcript_6,NC_000012.12,90.625,32,3,0,1180,1211,70698349,70698318,0.12,45.5
Transcript_6,NC_000012.12,77.778,54,12,0,1408,1461,6956494,6956547,0.12,44.6
Transcript_6,NC_000012.12,86.842,38,3,1,2059,2096,110820665,110820700,0.12,44.6
Transcript_6,NC_000012.12,96.154,26,1,0,8,33,4874165,4874140,0.42,43.7
Transcript_6,NC_000012.12,96.154,26,1,0,8,33,22320940,22320915,0.42,43.7
Transcript_6,NC_000012.12,96.154,26,1,0,8,33,49781051,49781076,0.42,43.7
Transcript_6,NC_000012.12,96.154,26,1,0,8,33,81044964,81044989,0.42,43.7
Transcript_6,NC_000012.12,96.154,26,1,0,279,304,103954460,103954485,0.42,43.7
Transcript_6,NC_000012.12,96.154,26,1,0,8,33,122711486,122711511,0.42,43.7
Transcript_6,NC_000012.12,92.857,28,2,0,3,30,6721388,6721415,0.42,42.8
Transcript_6,NC_000012.12,84.211,38,6,0,1320,1357,6956197,6956234,0.42,42.8
Transcript_6,NC_000012.12,100.000,23,0,0,8,30,29722951,29722929,0.42,42.8
